job_id,company,title,location,job_url,date_posted,source,collected_at,department,employment_type,remote_status,skills,function,seniority,remote_classification,salary_min,salary_max,salary_currency
greenhouse:digitalocean98:7821833,DigitalOcean,Senior Product Marketing Manager II,San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7821833,2026-07-27T16:02:55-04:00,greenhouse,2026-09-01T03:52:09Z,Growth & Marketing,,,,Marketing,Manager,On-site,,,
greenhouse:digitalocean98:8022532,DigitalOcean,Senior Product Security Engineer I,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=8022532,2026-06-22T18:41:07-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,AWS; Application Security; CI/CD; Google Cloud; JavaScript; LLMs; Observability; PHP; Python,Security,Senior,On-site,,,
greenhouse:digitalocean98:7994116,DigitalOcean,Senior Security Analyst I,Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7994116,2026-06-25T10:19:05-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Bash; Incident Response; Linux; Observability; Python; SIEM; SQL,Security,Senior,On-site,,,
greenhouse:digitalocean98:7994118,DigitalOcean,Senior Security Analyst I,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7994118,2026-06-25T10:20:36-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Bash; Incident Response; Linux; Observability; Python; SIEM; SQL,Security,Senior,On-site,,,
greenhouse:digitalocean98:7987716,DigitalOcean,Senior Software Engineer I-Agentic AI,Hyderabad,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987716,2026-08-27T04:49:49-04:00,greenhouse,2026-09-01T03:52:09Z,Agentic AI,,,AI Agents; C++; Docker; Go; Java; Kubernetes; LLMs; Observability; Python,AI / Machine Learning,Senior,On-site,,,
greenhouse:digitalocean98:7987322,DigitalOcean,"Senior Software Engineer I, AI/ML",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987322,2026-08-13T02:51:57-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,CI/CD; Go; Incident Response; Java; Kubernetes; LLMs; Observability; OpenTelemetry; Python; RAG; TypeScript,AI / Machine Learning,Senior,On-site,,,
greenhouse:digitalocean98:7986966,DigitalOcean,Senior Software Engineer I - Billing Engineering,Hyderabad,https://www.digitalocean.com/careers/position/apply/?gh_jid=7986966,2026-06-11T08:04:26-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Apache Kafka; Docker; Go; Kubernetes; MySQL; Product Management; Python; Redis; Ruby; Technical Support,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7782728,DigitalOcean,"Senior Software Engineer, Identity & Access Management",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7782728,2026-04-23T15:15:46-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Kubernetes; MySQL; SQL; Terraform,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7782726,DigitalOcean,"Senior Software Engineer, Identity & Access Management",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7782726,2026-04-23T15:15:44-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Kubernetes; MySQL; SQL; Terraform,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:8059278,DigitalOcean,Senior Software Engineer II - Action Infrastructure - Action Runtime,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8059278,2026-07-17T14:46:24-04:00,greenhouse,2026-09-01T03:52:09Z,Agentic AI,,,AI Agents; Go; Incident Response; LLMs; Observability; Python; TypeScript,Infrastructure / SRE,Senior,On-site,,,
greenhouse:digitalocean98:7987346,DigitalOcean,"Senior Software Engineer II, AI/ML",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987346,2026-08-13T02:56:46-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Go; Incident Response; Java; Kubernetes; LLMs; Observability; OpenTelemetry; Python; RAG; TypeScript,AI / Machine Learning,Senior,On-site,,,
greenhouse:digitalocean98:7986946,DigitalOcean,Senior Software Engineer II - Billing Engineering,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7986946,2026-07-29T11:15:34-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Apache Kafka; Docker; Go; Kubernetes; MySQL; Product Management; Python; Redis; Ruby; Technical Support,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7931522,DigitalOcean,Senior Software Engineer I - Identity & Access Management,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7931522,2026-07-22T06:54:41-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Go; Kubernetes; MySQL; SQL; Terraform,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7987030,DigitalOcean,Senior Software Engineer II-GPU/Image building,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987030,2026-07-10T06:22:05-04:00,greenhouse,2026-09-01T03:52:09Z,Agentic AI,,,Ansible; CI/CD; GDPR; GitHub Actions; Jenkins; Linux; Observability; Python; SOC 2; Terraform,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7987515,DigitalOcean,Senior Software Engineer II - Key Management Systems,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987515,2026-08-18T11:12:59-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,AWS; Go; Google Cloud; Incident Response; Kubernetes; MySQL; SOC 2; SQL; Terraform,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7987636,DigitalOcean,Senior Software Engineer II-Mongo/Aiven KTLO,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987636,2026-07-27T11:30:16-04:00,greenhouse,2026-09-01T03:52:09Z,Data & Learning,,,GitHub Actions; Go; Kubernetes; MongoDB,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7938735,DigitalOcean,Senior Software Engineer II - User & Accounts Systems,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7938735,2026-07-22T07:07:37-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,AWS; Account Management; Google Cloud; Helm; JavaScript; Microsoft Azure; Node.js; Python; Rust; SOC 2; Terraform,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:8003995,DigitalOcean,"Senior Software Engineer II, Virtualization",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8003995,2026-06-19T13:26:01-04:00,greenhouse,2026-09-01T03:52:09Z,Infrastructure,,,Go; Kubernetes; Linux; Observability; Product Management; Python; Ruby,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7987503,DigitalOcean,Senior Software Engineer I - Key Management Systems,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987503,2026-07-22T07:02:15-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,AWS; Go; Google Cloud; Incident Response; Kubernetes; MySQL; SOC 2; SQL; Terraform,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7987600,DigitalOcean,Senior Software Engineer I-Managed Databases (DBaaS),Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987600,2026-07-20T05:38:39-04:00,greenhouse,2026-09-01T03:52:09Z,Data & Learning,,,Apache Kafka; CI/CD; Docker; Go; Grafana; Kubernetes; MongoDB; MySQL; PostgreSQL; SQL,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7987672,DigitalOcean,Senior Software Engineer I - Mongo/Aiven KTLO,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987672,2026-07-27T11:39:05-04:00,greenhouse,2026-09-01T03:52:09Z,Data & Learning,,,GitHub Actions; Go; Kubernetes; MongoDB,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7987479,DigitalOcean,Senior Software Engineer I - User & Accounts Systems,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987479,2026-07-22T07:06:06-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,AWS; Account Management; Google Cloud; Helm; Incident Response; JavaScript; Microsoft Azure; Node.js; Product Management; Python; Rust; Terraform,Engineering,Senior,On-site,,,
greenhouse:digitalocean98:7612843,DigitalOcean,"Senior Software Engineer, Security Products",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7612843,2026-02-13T10:57:24-05:00,greenhouse,2026-09-01T03:52:09Z,Security,,,AWS; Apache; Apache Kafka; Google Cloud; Helm; JavaScript; Kubernetes; Microsoft Azure; Node.js; SIEM; Terraform; WAF,Security,Senior,On-site,,,
greenhouse:digitalocean98:7612845,DigitalOcean,"Senior Software Engineer, Security Products",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7612845,2026-02-13T10:57:26-05:00,greenhouse,2026-09-01T03:52:09Z,Security,,,AWS; Apache; Apache Kafka; Google Cloud; Helm; JavaScript; Kubernetes; Microsoft Azure; Node.js; SIEM; Terraform; WAF,Security,Senior,On-site,,,
greenhouse:digitalocean98:7807669,DigitalOcean,"Senior Solutions Architect II, AI/ML",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7807669,2026-04-10T13:50:48-04:00,greenhouse,2026-09-01T03:52:09Z,Solutions Architects,,,AWS; Ansible; Bash; CI/CD; Customer Success; Docker; Generative AI; Git; Go; Google Cloud; Kubernetes; LLMs; Linux; Microsoft Azure; MongoDB; MySQL; PostgreSQL; PyTorch; Python; Redis; Ruby; TensorFlow; Terraform,AI / Machine Learning,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7586093,DigitalOcean,"Senior Staff Product Manager, Security Products",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7586093,2026-02-06T11:10:39-05:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Application Security; Observability,Security,Manager,On-site,,,
greenhouse:digitalocean98:7586091,DigitalOcean,"Senior Staff Product Manager, Security Products",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7586091,2026-02-06T11:10:01-05:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Application Security; Observability,Security,Manager,On-site,,,
greenhouse:digitalocean98:7872835,DigitalOcean,"Senior Technical Account Manager, AI/ML",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7872835,2026-06-03T16:59:31-04:00,greenhouse,2026-09-01T03:52:09Z,Customer Success,,,AWS; Account Management; Ansible; CI/CD; Customer Success; Docker; Git; Go; Google Cloud; Kubernetes; Linux; Microsoft Azure; MongoDB; MySQL; Python; SQL; Salesforce; Terraform,AI / Machine Learning,Manager,On-site,,,
greenhouse:digitalocean98:8001209,DigitalOcean,"Senior Technical Account Manager, AI/ML",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8001209,2026-06-11T13:34:30-04:00,greenhouse,2026-09-01T03:52:09Z,Customer Success,,,AWS; Account Management; Ansible; CI/CD; Customer Success; Docker; Git; Go; Google Cloud; Kubernetes; Linux; Microsoft Azure; MongoDB; MySQL; Python; SQL; Salesforce; Terraform,AI / Machine Learning,Manager,On-site,,,
greenhouse:digitalocean98:7987334,DigitalOcean,"Software Engineer II, AI/ML",Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987334,2026-08-13T02:48:51-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,CI/CD; Git; Go; Java; Kubernetes; LLMs; Observability; Python; RAG; TypeScript,AI / Machine Learning,Mid Level,On-site,,,
greenhouse:digitalocean98:7987358,DigitalOcean,Software Engineer II - Identity & Access Management,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987358,2026-07-22T03:34:10-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Go; Kubernetes; MySQL; SQL; Terraform,Engineering,Mid Level,On-site,,,
greenhouse:digitalocean98:7987419,DigitalOcean,Software Engineer II - Key Management Systems,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987419,2026-07-22T07:00:03-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,AWS; Go; Google Cloud; Kubernetes; MySQL; PostgreSQL; SOC 2; SQL; Terraform,Engineering,Mid Level,On-site,,,
greenhouse:digitalocean98:7775994,DigitalOcean,Sr. Cloud Support Engineer-Database,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7775994,2026-04-17T07:39:59-04:00,greenhouse,2026-09-01T03:52:09Z,Customer Support,,,AWS; Ansible; Apache Kafka; Customer Success; Google Cloud; Helm; Incident Response; Kubernetes; Linux; Microsoft Azure; MongoDB; MySQL; Node.js; Observability; PHP; PostgreSQL; Python; Redis; Technical Support; Terraform,Customer Support,Senior,On-site,,,
greenhouse:digitalocean98:7776000,DigitalOcean,Sr.Cloud Support Engineer-Database,Hyderabad,https://www.digitalocean.com/careers/position/apply/?gh_jid=7776000,2026-04-07T14:46:54-04:00,greenhouse,2026-09-01T03:52:09Z,Customer Support,,,AWS; Ansible; Apache Kafka; Customer Success; Google Cloud; Helm; Incident Response; Kubernetes; Linux; Microsoft Azure; MongoDB; MySQL; Node.js; Observability; PHP; PostgreSQL; Python; Redis; Technical Support; Terraform,Customer Support,Senior,On-site,,,
greenhouse:digitalocean98:7975305,DigitalOcean,"Sr. Director of Engineering, Managed PostgreSQL and AI-Native Database Platform",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7975305,2026-06-18T12:19:42-04:00,greenhouse,2026-09-01T03:52:09Z,PaaS,,,Incident Response; Microsoft Azure; Node.js; Observability; PostgreSQL; RAG; SQL,AI / Machine Learning,Director,On-site,,,
greenhouse:digitalocean98:7994157,DigitalOcean,Staff AI Architect,Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7994157,2026-08-05T13:34:15-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Go; Java; Kubernetes; LLMs; Observability; OpenTelemetry; Python; Salesforce; Snowflake; TypeScript,AI / Machine Learning,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7722835,DigitalOcean,"Staff Engineer, Inference Optimizations",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7722835,2026-07-23T15:42:39-04:00,greenhouse,2026-09-01T03:52:09Z,Agentic AI,,,LLMs; Node.js; Product Management,Engineering,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7722839,DigitalOcean,"Staff Engineer, Inference Optimizations",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7722839,2026-06-29T11:16:19-04:00,greenhouse,2026-09-01T03:52:09Z,Agentic AI,,,LLMs; Node.js; Product Management,Engineering,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7722838,DigitalOcean,"Staff Engineer, Inference Optimizations",Denver,https://www.digitalocean.com/careers/position/apply/?gh_jid=7722838,2026-07-23T15:44:27-04:00,greenhouse,2026-09-01T03:52:09Z,Agentic AI,,,LLMs; Node.js; Product Management,Engineering,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7722837,DigitalOcean,"Staff Engineer, Inference Optimizations",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7722837,2026-07-23T15:43:48-04:00,greenhouse,2026-09-01T03:52:09Z,Agentic AI,,,LLMs; Node.js; Product Management,Engineering,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7722836,DigitalOcean,"Staff Engineer, Inference Optimizations",Austin,https://www.digitalocean.com/careers/position/apply/?gh_jid=7722836,2026-07-23T15:43:18-04:00,greenhouse,2026-09-01T03:52:09Z,Agentic AI,,,LLMs; Node.js; Product Management,Engineering,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7904380,DigitalOcean,"Staff Forward Deployed Engineer, AI/ML",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7904380,2026-05-08T15:12:35-04:00,greenhouse,2026-09-01T03:52:09Z,IaaS & Data Centers,,,Kubernetes; LLMs; Node.js; Partnerships; Python,AI / Machine Learning,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7904376,DigitalOcean,"Staff Forward Deployed Engineer, AI/ML",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7904376,2026-05-08T15:03:01-04:00,greenhouse,2026-09-01T03:52:09Z,IaaS & Data Centers,,,Kubernetes; LLMs; Node.js; Partnerships; Python,AI / Machine Learning,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7986436,DigitalOcean,Staff Hardware Engineer,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7986436,2026-06-16T18:30:07-04:00,greenhouse,2026-09-01T03:52:09Z,Physical Infrastructure,,,Ansible; Git; Go; Linux; Python,Engineering,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7994106,DigitalOcean,Staff Network Security Engineer,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7994106,2026-06-24T15:40:34-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Cloudflare; DDoS Mitigation; DNS; Git; Grafana; Incident Response; Linux; Observability; Penetration Testing; Prometheus; Python,Security,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7994104,DigitalOcean,Staff Network Security Engineer,Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7994104,2026-06-24T15:38:27-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Cloudflare; DDoS Mitigation; DNS; Git; Grafana; Incident Response; Linux; Observability; Penetration Testing; Prometheus; Python,Security,Lead / Staff,On-site,,,
greenhouse:digitalocean98:8132459,DigitalOcean,Staff Network Security Engineer,United States,https://www.digitalocean.com/careers/position/apply/?gh_jid=8132459,2026-08-17T11:42:41-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,Cloudflare; DDoS Mitigation; DNS; Git; Grafana; Incident Response; Linux; Observability; Penetration Testing; Prometheus; Python,Security,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7986820,DigitalOcean,Staff Product Manager,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7986820,2026-06-22T21:36:10-04:00,greenhouse,2026-09-01T03:52:09Z,PaaS,,,AI Agents; Apache; Product Management; RAG; SQL; Vector Databases,Product,Manager,On-site,,,
greenhouse:digitalocean98:8030883,DigitalOcean,"Staff Product Security Engineer, Secure Design (Kernel and Virtualization)",United States,https://www.digitalocean.com/careers/position/apply/?gh_jid=8030883,2026-06-26T12:35:56-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,CI/CD; Go; Rust,Security,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7994132,DigitalOcean,"Staff Product Security Engineer, Secure Design (Kernel and Virtualization)",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=7994132,2026-06-24T14:20:12-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,CI/CD; Go; Rust,Security,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7994134,DigitalOcean,"Staff Product Security Engineer, Secure Design (Kernel and Virtualization)",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7994134,2026-06-24T14:21:36-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,CI/CD; Go; Rust,Security,Lead / Staff,On-site,,,
greenhouse:digitalocean98:8089647,DigitalOcean,"Staff Program Manager, Marketing Operations",Austin,https://www.digitalocean.com/careers/position/apply/?gh_jid=8089647,2026-07-28T14:54:23-04:00,greenhouse,2026-09-01T03:52:09Z,Marketing,,,,Marketing,Manager,On-site,,,
greenhouse:digitalocean98:8089646,DigitalOcean,"Staff Program Manager, Marketing Operations",San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=8089646,2026-07-28T14:53:38-04:00,greenhouse,2026-09-01T03:52:09Z,Marketing,,,,Marketing,Manager,On-site,,,
greenhouse:digitalocean98:8089648,DigitalOcean,"Staff Program Manager, Marketing Operations",Boston,https://www.digitalocean.com/careers/position/apply/?gh_jid=8089648,2026-07-28T14:54:42-04:00,greenhouse,2026-09-01T03:52:09Z,Marketing,,,,Marketing,Manager,On-site,,,
greenhouse:digitalocean98:8089649,DigitalOcean,"Staff Program Manager, Marketing Operations",Denver,https://www.digitalocean.com/careers/position/apply/?gh_jid=8089649,2026-07-28T14:55:12-04:00,greenhouse,2026-09-01T03:52:09Z,Marketing,,,,Marketing,Manager,On-site,,,
greenhouse:digitalocean98:8089650,DigitalOcean,"Staff Program Manager, Marketing Operations",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8089650,2026-07-28T14:55:32-04:00,greenhouse,2026-09-01T03:52:09Z,Marketing,,,,Marketing,Manager,On-site,,,
greenhouse:digitalocean98:7986414,DigitalOcean,Staff Software Engineer-AI,Hyderabad,https://www.digitalocean.com/careers/position/apply/?gh_jid=7986414,2026-06-12T04:18:16-04:00,greenhouse,2026-09-01T03:52:09Z,Agentic AI,,,AI Agents; Go; LLMs; Observability; Python,AI / Machine Learning,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7714480,DigitalOcean,Staff Software Engineer: AI Inference Data Plane,San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7714480,2026-03-17T12:53:14-04:00,greenhouse,2026-09-01T03:52:09Z,IaaS & Data Centers,,,Generative AI; Go; Kubernetes; LLMs; Load Balancing; Observability; Python,AI / Machine Learning,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7714484,DigitalOcean,Staff Software Engineer: AI Inference Data Plane,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7714484,2026-03-17T12:54:27-04:00,greenhouse,2026-09-01T03:52:09Z,IaaS & Data Centers,,,Generative AI; Go; Kubernetes; LLMs; Load Balancing; Observability; Python,AI / Machine Learning,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7987220,DigitalOcean,"Staff Software Engineer, AI/ML",Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987220,2026-06-23T21:19:46-04:00,greenhouse,2026-09-01T03:52:09Z,Agentic AI,,,AI Agents; Generative AI; LLMs; Observability; Python,AI / Machine Learning,Lead / Staff,On-site,,,
greenhouse:digitalocean98:7987406,DigitalOcean,Staff Software Engineer-Security Products,Bengaluru,https://www.digitalocean.com/careers/position/apply/?gh_jid=7987406,2026-08-17T12:45:10-04:00,greenhouse,2026-09-01T03:52:09Z,Security,,,AWS; Go; Google Cloud; ISO 27001; Microsoft Azure; SOC 2,Security,Lead / Staff,On-site,,,
greenhouse:digitalocean98:8014471,DigitalOcean,Strategic Technical Account Manager (TAM),Singapore,https://www.digitalocean.com/careers/position/apply/?gh_jid=8014471,2026-07-13T01:18:43-04:00,greenhouse,2026-09-01T03:52:09Z,Revenue Operations,,,AWS; Account Management; Ansible; CI/CD; Docker; Go; Google Cloud; Incident Response; Kubernetes; Linux; MLOps; Microsoft Azure; Observability; PyTorch; Python; TensorFlow; Terraform,Customer Success,Manager,On-site,,,
greenhouse:digitalocean98:7826696,DigitalOcean,Strategy Director,San Francisco,https://www.digitalocean.com/careers/position/apply/?gh_jid=7826696,2026-04-20T12:29:26-04:00,greenhouse,2026-09-01T03:52:09Z,Business Operations,,,,Operations,Director,On-site,,,
greenhouse:digitalocean98:8162756,DigitalOcean,Systems Engineer I,Seattle,https://www.digitalocean.com/careers/position/apply/?gh_jid=8162756,2026-08-27T17:47:51-04:00,greenhouse,2026-09-01T03:52:09Z,Infrastructure,,,Observability; Python,Infrastructure / SRE,Entry Level,On-site,,,
greenhouse:digitalocean98:7823426,DigitalOcean,Talent Success Business Partner (8 Months Contract),Hyderabad,https://www.digitalocean.com/careers/position/apply/?gh_jid=7823426,2026-04-20T06:38:05-04:00,greenhouse,2026-09-01T03:52:09Z,People,,,,HR / People,Unknown,On-site,,,
workday:web:R15075,Newfold Digital,Account Services II,2 Locations,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Nova-Scotia-Canada---Remote/Account-Services-II_R15075,2026-08-31,workday,2026-09-01T03:52:09Z,,,,Account Management,Other,Mid Level,On-site,,,
workday:web:R15074,Newfold Digital,Marketing Account Manager,2 Locations,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Nova-Scotia-Canada---Remote/Marketing-Account-Manager_R15074,2026-08-31,workday,2026-09-01T03:52:09Z,,,,Account Management,Marketing,Manager,On-site,,,
workday:web:R15073,Newfold Digital,Digital Marketing Account Manager,2 Locations,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Nova-Scotia-Canada---Remote/Digital-Marketing-Account-Manager_R15073,2026-08-31,workday,2026-09-01T03:52:09Z,,,,Account Management,Marketing,Manager,On-site,,,
workday:web:R15072,Newfold Digital,Online Marketing Account Manager,2 Locations,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Nova-Scotia-Canada---Remote/Online-Marketing-Account-Manager_R15072,2026-08-31,workday,2026-09-01T03:52:09Z,,,,Account Management,Marketing,Manager,On-site,,,
workday:web:R15070,Newfold Digital,Program Manager,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Program-Manager_R15070,2026-08-31,workday,2026-09-01T03:52:09Z,,,,Product Management,Operations,Manager,Remote,,,
workday:web:R15071,Newfold Digital,Estágio de Controladoria,"Florianopolis, Brazil",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Florianopolis-Brazil/Estgio-de-Controladoria_R15071-2,2026-08-31,workday,2026-09-01T03:52:09Z,,,,,Other,Unknown,On-site,,,
workday:web:R15069,Newfold Digital,Consultor de Vendas Junior (SaaS),Brazil - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Brazil---Remote/Consultor-de-Vendas-Junior--SaaS-_R15069-1,2026-08-31,workday,2026-09-01T03:52:09Z,,,,,Other,Entry Level,Remote,,,
workday:web:R15055,Newfold Digital,Technical Support IV Agentic,"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Technical-Support-IV-Agentic_R15055-1,2026-08-31,workday,2026-09-01T03:52:09Z,,,,DNS; Linux; Next.js; Node.js; Technical Support,Customer Support,Senior,On-site,,,
workday:web:R15058,Newfold Digital,Lead AI Back-End Engineer,Canada - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Canada---Remote/Lead-AI-Engineer_R15058,2026-08-28,workday,2026-09-01T03:52:10Z,,,,Apache Kafka; C#; CI/CD; Docker; GitHub Actions; Jenkins; LLMs; Microsoft Azure; Observability; OpenTelemetry; PostgreSQL; Python; RAG,AI / Machine Learning,Lead / Staff,Remote,,,
workday:web:R15036,Newfold Digital,Abuse Mitigation & Compliance Associate,"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Abuse-Mitigation---Compliance-Associate_R15036,2026-08-28,workday,2026-09-01T03:52:10Z,,,,WordPress,Security,Entry Level,On-site,,,
workday:web:R14466,Newfold Digital,HR Business Partner,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/HR-Business-Partner_R14466,2026-08-26,workday,2026-09-01T03:52:10Z,,,,,HR / People,Unknown,Remote,,,
workday:web:R15052,Newfold Digital,Sales Learning Specialist,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Sales-Learning-Specialist_R15052,2026-08-26,workday,2026-09-01T03:52:10Z,,,,,Sales,Unknown,On-site,,,
workday:web:R15037,Newfold Digital,Lead Generation Specialist,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Lead-Generation-Specialist_R15037,2026-08-25,workday,2026-09-01T03:52:10Z,,,,Customer Success,Other,Lead / Staff,On-site,,,
workday:web:R14760,Newfold Digital,Sales Development Representative- Chat,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Sales-Chat-Consultant_R14760,2026-08-24,workday,2026-09-01T03:52:10Z,,,,Customer Success,Sales,Unknown,On-site,,,
